org_name,org_link,org_gsoc_link,project_details_link,technology,topics,project_details
BeagleBoard.org,https://beagleboard.org,https://summerofcode.withgoogle.com/programs/2023/organizations/beagleboardorg,https://summerofcode.withgoogle.com/programs/2023/projects/nfmrQ9LL,"llvm, c++, PRU","embedded systems, Compiler Development, LLVM Backend","This project intends to introduce LLVM support for PRU, to enable us to use clang rather than pru-gcc. As Clang provides extremely clear and simple diagnoses and is considerably faster and requires less memory, it will be beneficial.
The LLVM support will offer greater tooling, compatibility, and optimization.
I will therefore build the LLVM Backend for PRU."
BeagleBoard.org,https://beagleboard.org,https://summerofcode.withgoogle.com/programs/2023/organizations/beagleboardorg,https://summerofcode.withgoogle.com/programs/2023/projects/MyuaawJq,"c, embedded systems, rtos",operating systems,"Current SoCs frequently feature heterogeneous remote processor units in asymmetric multiprocessing (AMP) setups, which may be running several Linux or other real-time OS instances. One such SoC is TDA4VM, with heterogeneous multicore support it can run multiple operating systems simultaneously. TDA4VM has Dual 64-bit Arm® Cortex®-A72 microprocessor subsystem at up to 2.0 GHz, Six Arm® Cortex®-R5F MCUs at up to 1.0 GHz, Two C66x floating point DSP, up to 1.35 GHz, 40 GFLOPS, 160 GOPS and 3D GPU PowerVR® Rogue 8XE GE8430, up to 750 MHz, 96 GFLOPS, 6 Gpix/sec.
Zephyr is a small real-time operating system for connected, resource-constrained and embedded devices supporting multiple architectures. Zephyr allows for easy handling of multiple configuration options, APIs and external components, and is well suited to structured application development. Another benefit of Zephyr is that it targets some very serious protocol and standard implementations, being e.g. the first open source RTOS to introduce TSN support – by way of Antmicro’s contribution. The rising popularity of TSN in automotive and aerospace applications, and just about everywhere else, could be a very important reason to start using Zephyr in your TSN-capable product.
The goal of the project is to add Zephyr RTOS support to run on Cortex R5 processor core loaded from A72 core running Linux through remoteproc and add few peripheral support (Interrupts, Gpio, UART, Timers) for TDA4VM. The Cortex R5 processor cores are built to provide deeply embedded real-time and safety-critical systems. Adding Zephyr RTOS support for R5 cores in TDA4VM will be very helpful for the Users..
Programming Languages: Assembly Programming, C."
BeagleBoard.org,https://beagleboard.org,https://summerofcode.withgoogle.com/programs/2023/organizations/beagleboardorg,https://summerofcode.withgoogle.com/programs/2023/projects/gf9eB3q9,"c, c++, linux kernel, neural network, OpenGLES, Convolution","machine learning, deep learning, neural network, GPU acceleration, OpenGLES, Darknet","Deep learning is a subset of machine learning that involves the use of neural networks with multiple layers. Neural networks consist of multiple layers of interconnected nodes, each building upon the previous layer to refine and optimize the prediction. The main goal of the project is to accelerate as many types of layers as possible using OpenGLES and Darknet as deep learning frameworks. Accelerating the performance of deep learning models is crucial for real-time applications. GPUs are widely used to accelerate the computations in deep learning models, as they can perform many operations in parallel.OpenGLES is a widely used graphics API that provides a framework for performing computations on GPUs. By using OpenGLES to perform computations, we can leverage the parallel processing power of the GPU to accelerate the performance of deep learning models."
MuseScore,https://musescore.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/musescore,https://summerofcode.withgoogle.com/programs/2023/projects/OifrwbNC,"c++, qt, qml",software development,"The main objective of this project is to develop a functioning text pop-up feature in Musescore. This pop-up will act as a framework for various text-related features that will be added in the future. It can be accessed by selecting a section of text in the score, providing users with access to basic text properties such as font, font color, font size, line spacing, and text spacing.
In addition to the text pop-up feature, UI improvements in Musescore will be implemented to enhance the overall user experience. These improvements will focus on optimizing the layout and improving usability. If time permits, spell-checking, automatic hyphenation, and verse extraction capabilities will be worked on as a part of this project."
The Linux Foundation,http://www.linuxfoundation.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/the-linux-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/QDCxHcPz,"javascript, react, ruby, ui/ux, Jekyll, Docusaurus","security, web","Uptane is an important project that provides secure software updates for connected vehicles, and it needs to offer a better experience to its users to encourage the adoption of the technology. The project's website is the primary source of information for users and developers, and it's essential that the information is easy to access and understand.  The current website has a lot of information. However, it's not well organized. It's difficult for a new user to find the essential information they need. The navigation through the site is also challenging. All of these factors could discourage new users from adopting the system. The goal of this project is to overhaul the Uptane.io website to create a better user experience through more logical organization and easier navigation."
The Linux Foundation,http://www.linuxfoundation.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/the-linux-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/OTLxQ6xy,"c, json, kernel, perf, Parser, Converter, perfdata, serializer","linux, kernel, low-level, Perf, Embedded C","Linux profiling tool a.k.a perf is the home for analyzing the entire system. It provides the support to analyze the stacks end to end leading from hardware events such as instructions executed, cache-misses suffered, or branches mispredicted to software events such as CPU-clock, page-faults, task-CPU etc. The linux perf tools help us to point out exactly where the specific event is leading to performance downturn in kernel, BPF or userspace application. The increasing demand for consolidation due to the bloom in fields of AI and the cloud technology requires increased efforts to provide best performance for novel devices. As software systems become increasingly complex, identifying and resolving performance bottlenecks becomes more challenging. In an effort to address this issue, this project seeks to enhance the support for performance data analysis in various formats commonly used by software developers. Specifically, we aim to enable the export of performance data to formats such as Firefox's Gecko profile format and Chrome's trace event format, making it easier for developers to analyze and optimize their code for different platforms and environments. By doing so, we hope to improve the overall performance and user experience of software applications."
The Linux Foundation,http://www.linuxfoundation.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/the-linux-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/eqFrXfAz,"dialog, Bash Script","operating systems, linux kernel, lore.kernel.org, Bash script","In the context of the kworkflow project that aims to simplify the Linux kernel development workflow and provide a unified experience to kernel developers, the lore.kernel.org archives have enormous potential in terms of easing the interaction with Linux kernel-related public mailing lists. I propose to implement the integration of kworkflow with lore.kernel.org allowing users to have a complete patch consulting and reviewing routine using just the kworkflow tool. Secondarily, I aim to refine the 'kw mail' feature of the project that is responsible for sending patches to the public mailing lists.

Deliverables for lore.kernel.org interface ('kw upstream-patches-ui' feature): 1) Implement an interface that is user-friendly, simple, and without major bugs; 2) Make the feature capable of downloading, building, and deploying patches and displaying the status of those actions to the user; 3) Allow users to reply to the patches in the public mailing lists with Reviewed-by, Tested-by, and inline reviews. Deliverables for 'kw mail' feature: 1) Update feature codestyle; 2) Fix known bugs; 3) Improve feature where possible."
The Linux Foundation,http://www.linuxfoundation.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/the-linux-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/2R4TPIET,"json, qemu, rest api, kconfig, c programming, HTTP, Zephyr, POSIX APIs, ZTest Framework, CRiMe","embedded systems, http, rtos, zephyr","This project is proposed because of  the need for a fully-integrated HTTP server in Zephyr that can replace the deprecated CivetWeb module. The proposed solution is to prototype a basic HTTP 2.0 server using POSIX APIs and then port it to Zephyr. The server will take advantage of Zephyr's existing building blocks, including the ZTest Framework, mbedTLS libraries, Kconfig ... 
The project's deliverables include a basic HTTP  server, porting the server to Zephyr, and creating a Test Plan to demonstrate mandatory features such as REST API, TLS, and Compressed Resources in Memory (CRiMe). Additionally, we will demonstrate HTTP server functionality with one of Zephyr's supported boards and Qemu."
The Linux Foundation,http://www.linuxfoundation.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/the-linux-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/r4Vv38cp,"c/c++, cups, IPP Everywhere, CUPS-filters, CPDB","Cups, Open-Printing","Printers are certified for version 1.1  IPP Everywhere at the moment. IPP Everywhere is about to release version 2. In version 2 To cover the newest printers, it adds new properties. All of the software offered by OpenPrinting is based on IPP Everywhere 1.x, so it must be updated in order to exploit printer functionalities supported by the current version of the standard.

IPP defines the core IPP v2.0 and  IPP driver replacement extension v2.0 defines IPP extension support to certain use cases, this all is done so that we do not need to use traditional driver specific software's. IPP Job Processing Extension v2.0 defines a wide range of properties and values to determine how a Printer should handle jobs and documents. This specification should cover certain use cases given the requirement for managing Jobs, setting Job processing choices, and retrieving processing status data.
I have to Implement the new attributes and IPP operations in libcupsfilters and CPDB(write necessary code).
My job is to update everything to comply with IPP Everywhere 2.0, IPP Driver Replacement Extensions v2.0, and IPP Job Extensions v2.1, as well as to add the new functionality in accordance with the new standards. I must ensure that the open printing software packages comprehend and use the new features and properties."
The Linux Foundation,http://www.linuxfoundation.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/the-linux-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/UFP1WmKR,"c, c++, cups, eSCL, SANE","apis, scanning, PAPPL, Sandboxed Application Framework","The main purpose of the project is to enable driverless scanning or, in general, to create a Scanner Application Framework under PAPPL. This should enable devices that do not support driverless scanning to be emulated as driverless through our application. Additionally, with this project, we will be able to create sandboxed Scanner Applications."
The Linux Foundation,http://www.linuxfoundation.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/the-linux-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/HAgvMsZB,"c, c++, cups","Cups, The Common Print Dialog Backends (CPDB)","Print Dialogs are one of the most used features for many people, and it is important that they stay up to date with the current print technologies (like CUPS) and be able to quickly adopt any new such upcoming technology ,any bugs should be able to be fixed right away by the programmers of the print technology, 

The Common Print Dialog Backends (CPDB) aims to de-couple the GUI from the print technologies. Instead of directly connecting to each print technologies separately, the GUI projects only must adopt CPDB support once, and then OpenPrinting takes care of the CPDB Backend for the print technologies to be up to date with any changes . 

task is to get CPDB into the print dialogs upstream, the UI of them does not need to be changed. Dialogs to be treated are Mozilla for Firefox and Thunderbird, Chromium/Chrome, LibreOffice, and any other application-specific dialog"
The Linux Foundation,http://www.linuxfoundation.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/the-linux-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/v0K55l17,"c, python, linux, c++, qt, flutter, yocto, AGL","operating systems, speech recognition, Automotive Grade Linux","Abstract:
    This project aims to enhance the speech recognition engine used in Automotive Grade Linux by creating a natural language intent engine that can understand and respond to commands. The goal is to develop a voice assistant which can understand voice commands and take necessary action based on them (e.g. turn down the volume, increase ac temperature).

Implementation Details:
    The current Vosk Kaldi voice assistant will be integrating the Snips NLU engine to enhance its existing speech-to-text capabilities. The NLU engine will help in extracting the context and intent of voice commands. The extracted intent will be used directly or indirectly by a controller which will execute it by communicating with the underlying application APIs. 

Deliverables:
    1.) Integration and development of Snips Natural Language Understanding Intent Engine with existing Vosk implementation.
    2.) Ability to execute the intent extracted from the NLU engine using some sort of interface that will communicate with the APIs."
The Linux Foundation,http://www.linuxfoundation.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/the-linux-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/1RcJRKse,"c/c++, gtk, CUPS/IPP, GNOME","linux, GNOME, Gnome Control Center","Modern printers usually are driverless IPP printers, and those get discovered fully automatically by CUPS; no CUPS queue needs to be explicitly created. Same for remote CUPS printers and also Printer Applications . They are all discovered as IPP print services.
And listings of IPP print services have different requirements: One server can have more than one individual print service and these should get listed together. This could be a print queue and a fax out queue of the same multi-function printer, or two physical legacy printers supported by one Printer Application. Also the user interaction coupled to each listing is different. We do not need to configure PPD option settings, but instead, we need access to the IPP service's web administration interface and also to an IPP System Service configuration panel by a simple mouse click.
Several parts of this were already coded in previous GSoCs, but we need to get everything smoothly integrated in the “Printers” part of the GNOME Control Center. I will work together with the upstream maintainer of the “Printers” module, Marek Kasik and also with the UI/UX design teams of GNOME and of Canonical."
The Linux Foundation,http://www.linuxfoundation.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/the-linux-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/9Q3PCxCv,"c, linux, c++, bash, shell scripting, Makefile, Roff","testing, linux, continuous integration, ci","To protect a free software project worked on by several contributors against regressions caused by a committed change, one needs frequent, automated testing of the code base, ideally triggered by every commit into the repository. This is called Continuous Integration (CI).
What is triggered on each commit is usually some static analysis of the code using common, specialized tools and build and execution tests, usually doing `./configure; make; make test` on different system platforms.
This naturally requires test scripts/programs compiled and run by the `make test` step. For CUPS, for example, the daemon is started (on an unprivileged port so that it does not need root), queues created and listed, jobs sent, and the logs checked whether everything went OK. For Ghostscript, a large collection of input files (gathered from bug reports) is processed and converted into raster formats.
The task here is to write test programs for the different OpenPrinting projects so that `make test` does something useful, efficiently catching regressions. They should exercise important functionality of the software with different parameters and analyze logs and output files to check whether the program did the expected work.
Test programs are also needed for the so-called 'autopkgtest' tests which are added to Debian packages and executed whenever the package is uploaded to Debian or Ubuntu.
In addition, instruction files and shell scripts are needed to build the software on different platforms/environments, run tests, and create GitHub Actions (for the automatic triggering on each commit)"
The Linux Foundation,http://www.linuxfoundation.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/the-linux-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/4GykHUGj,"python, qt5, Kuksa.val, AGL","Embedded Linux, CAN bus, Kuksa","The objective of this project is to develop a Qt5 application that will allow the end-users to emit signals using Kuksa.val to visualize and interact with AGL Demo applications, such as the IC, IVI, HVAC and the Green Machine, that display CAN data through Kuksa.val."
cBioPortal for Cancer Genomics,https://www.cbioportal.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/cbioportal-for-cancer-genomics,https://summerofcode.withgoogle.com/programs/2023/projects/uvgCfYuK,"javascript, react, html, css, typescript","web, genomics, cancer","This proposal aims to add a mutation diagram to the study view will enhance the mutation analysis capabilities of cBioPortal. The mutation diagram will display the distribution of mutations across different genes, samples, and mutation types within a study.

This interactive diagram will allow users to explore mutation data in a way that is more intuitive and informative than simple tables or charts. Users will be able to select specific samples and mutation types and see the distribution of mutations across different genes and samples."
cBioPortal for Cancer Genomics,https://www.cbioportal.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/cbioportal-for-cancer-genomics,https://summerofcode.withgoogle.com/programs/2023/projects/luumPTO5,"javascript, react, typescript",web,"The cBioPortal provides access to a wealth of cancer genomics data, but new users often struggle to navigate its features, and existing users may not be aware of all available tools. 
This project aims to enhance the user experience of the cBioPortal for Cancer Genomics by implementing an interactive web tour feature. The objective is to guide new users on how to use the portal and to showcase new features to experienced users. 
The project proposes using reactour for implementing the web tour and local storage to record the tour progress. The deliverables include implementing the web tour feature for the group comparison tool, allowing users to disable hints, and addressing difficulties such as automatically filling input boxes and continuing tour steps after jumping to other pages."
cBioPortal for Cancer Genomics,https://www.cbioportal.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/cbioportal-for-cancer-genomics,https://summerofcode.withgoogle.com/programs/2023/projects/s7TIxlWq,"javascript, java, react, html, css, Cytoscape",web,"The project aims to enhance the functionality and usability of the PathwayMapper tool in cBioPortal. The project will have two tasks: The first task will focus on alternative ranking schemes and resolving outstanding issues/bugs related to PathwayMapper in cBioPortal. The second task will focus on improving the PathwayMapper editor by revisiting its architecture, integrating expand-collapse and hide-show operations, incorporating filtering and highlighting capabilities, upgrading third-party libraries, and resolving outstanding issues/bugs. The sub-tasks outlined in the proposal will be completed through a combination of research, testing, and development work."
cBioPortal for Cancer Genomics,https://www.cbioportal.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/cbioportal-for-cancer-genomics,https://summerofcode.withgoogle.com/programs/2023/projects/QiwswzZ8,"javascript, java, sql",media,"The objective of this project is to improve the functionality of cBioPortal by introducing support for categorical and binary data analysis and visualization in the Generic Assay format.

The project involves implementing new services and controllers in the backend to provide the needed GenericAssayData for the frontend. The frontend will support features to allow users to perform Fisher's exact test for binary data and chi-square test for categorical data, and to view the results in a clear and easy-to-understand bar chart and table format. In addition, end-to-end tests will be added to ensure the feature works as expected.

Dliverables include wrapped and tested visualization functionalities in comparison page and comparison tab in results."
cBioPortal for Cancer Genomics,https://www.cbioportal.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/cbioportal-for-cancer-genomics,https://summerofcode.withgoogle.com/programs/2023/projects/NH758ApJ,"docker, bash, unix, shell scripting, GitHub Actions","devops, Workflow automation, Engineering Productivity","cBioPortal allows submission of data sets to enrich its open-access cancer genomics database. Currently, new data sets can be uploaded to a separate repository for further review. However, to ensure full quality assurance, new data sets must be manually imported into an instance of cBioPortal and visually inspected to ensure the data displays correctly. This manual step is tedious, and presents a barrier to easily reviewing new submissions. 

To resolve this bottleneck in the review process, the proposed solution will create a new workflow that will trigger upon a new submission to automatically deploy a live staging instance of cBioPortal, with the new data set already imported. Time permitting, a second potential workflow could also be explored to further streamline the process by generating resources such as screenshots for easier visual inspection. These improvements would allow cBioPortal maintainers to more easily validate new submissions, leading to faster approvals for new data, and a higher quality database for cancer researchers."
cBioPortal for Cancer Genomics,https://www.cbioportal.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/cbioportal-for-cancer-genomics,https://summerofcode.withgoogle.com/programs/2023/projects/xSitA8Cr,"react, angular",web development,"Scope: To create a standalone React component from MatchMiner that will use Firebase to provide trial curation across multiple projects uses 

Requirements:
•	Familiarize with React, MatchMiner, OncoKB Angular and Firebase 

 Execution
•	Study previous MatchMiner implementations to leverage that information into the current implementation plan 
•	Refactor Match Miner component 
•	Code formatting
•	Create standalone component that can be reused across multiple projects 
•	Employ best practice on naming conventions and proper de-structuring 

 Constraints:
•	Time
•	Lack of working experience in Angular 

Risks:
•	Can only build upon the component, cannot transform or remove features 
•	Unexpected consequences of changes and ensuring failures will be localized to the component 



Deliverables 

Task 1: Strip down Match MinerAngular to base component, its most reusable part, via a DRY method. 

Task 2: Re-factor MatchMiner in React that will be extendable as a stateless component 

Task 3: Ensure library component in React is developer friendly in order to not burden the End Dev

Task 4: Testing in staging environment to ensure proper functionality"
OSGeo (Open Source Geospatial Foundation),https://www.osgeo.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/osgeo-open-source-geospatial-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/6SNYZ0ph,"postgresql, c++, gis, Graph Theory","c++, software development, Graph Theory, dijkstra","The project aims to implement pgr_withPointsKSP and all its overloads.
Yen's algorithm computes single-source K-shortest loopless paths for a graph with non-negative edge cost. It employs any shortest path algorithm to find the best path, then proceeds to find K − 1 deviations of the best path. 
Sometimes the applications work “on the fly” starting from a location that is not a vertex in the graph. Those locations, in pgRouting, are called points of interest.
So this function will modify the graph to include these points of interest and, using Yen’s Algorithm finds K shortest paths."
OSGeo (Open Source Geospatial Foundation),https://www.osgeo.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/osgeo-open-source-geospatial-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/8JpdTHk8,"c, postgresql, c++, pgRouting","routing, rdbms, graph","The implementation of a pgr_ksp() function that can calculate K shortest paths for various scenarios is essential for many applications. This project aims to implement a pgr_ksp function that can handle four more different scenarios that are one-to-many, many-to-one, many-to-many, and combinations of (source, target). By implementing such a function, we can efficiently and accurately find multiple shortest paths for different scenarios and improve the performance of various applications that rely on this functionality."
OSGeo (Open Source Geospatial Foundation),https://www.osgeo.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/osgeo-open-source-geospatial-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/tAxiQllV,"c, linux, c++, cmake, sphinx, sql, git, graph","open science, gis, citizen science, geolocation, mapping","The project aims to implement a new function called ""pgr_dijkstraDD"" that replaces the existing ""pgr_drivingDistance"" function. The new function will have all overloads, including single and multiple vertices as before. The function will return columns such as sequence, depth, start vertex ID, node, edge, cost, and aggregate cost for all overloads. The project will also include testing of the new function with pgTap Tests. Documentation for the new function and migration guides for users to switch to the new function will also be created."
OSGeo (Open Source Geospatial Foundation),https://www.osgeo.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/osgeo-open-source-geospatial-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/wLDJ39zW,"python, javascript, html, docker, css, gis","web, REST API","istSOS currently supports the Sensor Observation Service (SOS) standard, but to enhance its interoperability, we propose implementing some of the basic APIs from the SensorThings API (STA) in a prototype version. This project aims to test new technologies that could be adopted in a future revised version of istSOS."
OSGeo (Open Source Geospatial Foundation),https://www.osgeo.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/osgeo-open-source-geospatial-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/Wx8rnGL5,"python, javascript, java, ogc standards, c++","web services, OSGeo, WPS","The ZOO-Project is an SDI manager which gives the users the capability of building their own map and web applications using Map server as the Open Geospatial Consortium (OGC) services engine. It is an open-source implementation of the OGC's Web Processing Service (WPS) standard. WPS Interface Standard provides rules for standardizing how inputs and outputs (requests and responses) for geospatial processing services (eg. polygon overlay). WPS also standardizes how a client can request the execution of a process, and how the output from the process is handled.  The existing ZOO-Kernel supports C, C++, and JavaScript implementations. With this project, the objective is to have the ZOO-Kernel passing all the tests for WPS 1.0.0 and 2.0.0 OGC ETS. 

During the GSoC the main focus is on making the WPS 2.0.0 test suite working properly. The async tests are still wrong currently and should be fixed, this will be done during the GSoC. The next and final step will be to get the WPS 1.0.0 test suite working and comprehensive enough to get the Test Suite or the ZOO-Project fixed. Moving from OGC API - Processes - Part 1: Core to WPS 2.0.0. can also be added as second step for the project."
OSGeo (Open Source Geospatial Foundation),https://www.osgeo.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/osgeo-open-source-geospatial-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/TmvBTqrE,"python, postgresql, FastAPI, postgREST","web, gis, OGC service, STA","The goal of my project is to add OGC standard of Sensor Things API(STA) to istSOS project. The OGC SensorThings API provides an open, geospatial-enabled and unified way to interconnect the Internet of Things (IoT) devices, data, and applications over the Web. The project aims to extend interoperability and implement some of the basic APIs from STA that could be adopted in a new revised version of istSOS.
FastAPI can be used for the request and response of the istSOS STA services. As PostgreSQL is used as the primary data store or data warehouse in istSOS project, data can be managed using postGIS which is a spatial database extender for PostgreSQL object-relational database.
PostgREST is a standalone web server that could be used to turn the PostgreSQL database of STA data directly into a RESTful API.
Finally the STA service can be integrated with the istSOS project."
OSGeo (Open Source Geospatial Foundation),https://www.osgeo.org/,https://summerofcode.withgoogle.com/programs/2023/organizations/osgeo-open-source-geospatial-foundation,https://summerofcode.withgoogle.com/programs/2023/projects/k9zuPo5a,"c, postgresql, c++",routing,"This project aims to enhance the functionality of the pgr_withPointsDD function in pgRouting  by improving the 'driver_side' optional parameter, adding a result column and normalizing the output. And all overloads will be implemented(Single vertex & Multiple vertices).
The pgr_withPointsDD function modifies the graph to include points and using Dijkstra algorithm, extracts all the nodes and points that have costs less than or equal to the value from the starting point. The edges extracted will conform to the corresponding spanning tree."
AOSSIE,https://aossie.gitlab.io/,https://summerofcode.withgoogle.com/programs/2023/organizations/aossie,https://summerofcode.withgoogle.com/programs/2023/projects/tOFRXbVO,"nodejs, flutter, Express, Livekit, appwrite","mobile app, communication","The objective is to develop an open-source, social voice platform that promotes collaboration and community engagement. To achieve this objective, the project architecture involves the development of a Flutter App and a NodeJs + Express Server, both powered by the Appwrite backend. By integrating Appwrite, the platform will benefit from its robust features and functionalities, replacing the previously planned Firebase backend. 

The Flutter App will serve as the primary user interface, offering a seamless and intuitive experience for users. The Node.js + Express Server will handle the backend logic, providing essential APIs for communication with the Appwrite backend. This integration will enable efficient management of rooms/spaces and storage of user-generated content.

Additionally, the project will leverage Livekit, an open-source WebRTC Stack, to provide real-time audio communication infrastructure. By incorporating Livekit into the platform, users will have the means to engage in live discussions, enabling effective collaboration and fostering a sense of community."
AOSSIE,https://aossie.gitlab.io/,https://summerofcode.withgoogle.com/programs/2023/organizations/aossie,https://summerofcode.withgoogle.com/programs/2023/projects/YOXAI21H,"python, javascript, machine learning, deep learning, natural language processing","machine learning, natural language processing, deep learning, Chrome Extensions","The objective of the project is to develop a Chrome extension with the purpose of identifying fraudulent information, thereby enhancing online safety and fostering greater productivity for internet users. The project entails a series of stages, primarily focused on the utilization of Natural Language Processing methodologies. During this season, a context detection functionality will be integrated, leveraging the capabilities of the GPT-3 API to provide users with comprehensive insights into news articles, empowering them to make well-informed decisions.
The final output will be the updated web service and extension, which will be ready for publishing. The project also aims to enhance the SSL validator and Security Header to ensure maximum security.
To achieve this, the codebase will be migrated from Manifest Version 2 to Manifest Version 3, and the model must be integrated into the Chrome extension. The final product will provide users with a reliable tool to identify fake news and ensure that they receive accurate information while browsing the internet."
AOSSIE,https://aossie.gitlab.io/,https://summerofcode.withgoogle.com/programs/2023/organizations/aossie,https://summerofcode.withgoogle.com/programs/2023/projects/WPHbWN7Q,"javascript, reactjs, Solidity, Zero-Knowledge-Proofs, circom, Semaphores, ZK-Snarks, NFT, OCR(Google tesseract)","web, algorithms, blockchain, cryptography","1)Anonymous Voting :
Problem: Decentralized voting systems, while offering increased security, 
may still require voters to reveal their identity and their choice, thereby compromising anonymity.This can lead to coercion, vote-buying, and other forms of election interference. 

Solution:I plan to incorporate an anonymous voting system with 
no link between the voter's identity and voting choice.

Set of deliverables:
-Implementation of anonymous voting using semaphores  and ZK-Proofs to or 
anonymous signaling and privacy preservation
-Integration of same with Frontend

2) Zero-Knowledge-Based KYC :
Problem: KYC involves collecting a significant amount of personal information from 
customers, such as name, address, date of birth, and government-issued 
identification. This information can be vulnerable to data breaches or misuse, 
potentially leading to identity theft and other types of fraud.

Solution: To address this problem, I plan to create a zero-knowledge-based KYC 
verification system that allows customers to verify their identity without revealing any 
personally identifiable information.

Set of deliverables : 
-Development of a zero-knowledge-based KYC verification system
-Integration of same with Frontend

3)Gas Fee Optimisation :
Problem: High gas fee requirements in processes such as creating a new election Which is incurred due to Multiple contract deployments during each process.

Solution: Gas fee can be reduced by using minimal PROXY contract deployment( EIP1167)
Deliverables: 

-Converting Election, Ballot, and ResultCalculator contracts to minimal proxy contracts.
-Integrating with other contracts

4)Additional Voting Algorithms:
Problem: Limited algorithms result in a lack of proper representation of views and give lesser choices to organizers.

Solution:Add Borda and IRV algorithms to the system.

Deliverables:
-Integration of Borda and IRV algorithms by writing smart contract logic and integrating with the current system.
-Frontend Integration"
AOSSIE,https://aossie.gitlab.io/,https://summerofcode.withgoogle.com/programs/2023/organizations/aossie,https://summerofcode.withgoogle.com/programs/2023/projects/Asib4udm,"kotlin, ci/cd, Android Development, RESTful APIs, Jetpack Compose","data visualization, user interface, android, Mobile App development, Voting System","The goal of this proposal is to enhance the Agora Vote Android application by implementing a modern and intuitive user interface using Jetpack Compose and Material Design guidelines, including support for Material You and dynamic color theming. We will also integrate CI/CD pipeline automation and share election results with visualization, improving the overall user experience. The project will take approximately 175 hours to complete, and the expected deliverables include a fully functional and visually appealing Agora Vote Android application with modern design elements, automated release management, and visualized election results."
AOSSIE,https://aossie.gitlab.io/,https://summerofcode.withgoogle.com/programs/2023/organizations/aossie,https://summerofcode.withgoogle.com/programs/2023/projects/6gDAnfq6,"python, javascript, html, css, pytorch, HuggingFace, python-server","machine learning, natural language processing, software development, edtech","Online learning has taken the front seat in the post pandemic age. With the advent of sophisticated AI architectures like the Transformers, it is but natural that AI would find its way into education. Learning online via YouTube or MOOC platforms is often done as a method of self learning. The biggest obstacle faced by a student in self learning is the lack of attention span. An online tool that can generate short quizzes on input educational content can be of great use to teachers and students alike as it can help retain important information, frame questions and quickly revise large chunks of content. 
EduAid is one such project where I propose the usage of open source and lightweight Large Language Models for quiz generation. The language modelling capabilities of LLMs can be leveraged for achieving this task. Finally, we develop a chrome extension that allows end users to interact with the pipeline and generate quizzes based on input text."
